original_itemID,indexed_itemID
714433016001,1910
34100087166,1911
77170633819,1912
18200250149,1913
28400589277,1914
9800007608,1915
77170633864,1916
18200262081,1917
49000028928,1918
49000557732,1919
42100026511,1920
28400589284,1921
75720004096,1922
189132000017,1923
82592720153,1924
71948900882,1925
810113830582,1926
810078780625,1927
811620020657,1928
25900259051,1929
16000224445,1930
41780190284,1931
754527011642,1932
34000000524,1933
71720000076,1934
12000001598,1935
87692009917,1936
68213001016,1937
34100570231,1938
71990095062,1939
840262400077,1940
25900243500,1941
25900279301,1942
14974512063,1943
790280150051,1944
51500048153,1945
22000282170,1946
72030013879,1947
71921008291,1948
34000000074,1949
87692003786,1950
635985258919,1951
70310000847,1952
611269283105,1953
811374037369,1954
810117130350,1955
28400730679,1956
16000502789,1957
366715970527,1958
78000004021,1959
754527006525,1960
16000297593,1961
77900513626,1962
77975093900,1963
34000470228,1964
812615003693,1965
856570000205,1966
16000442818,1967
12300707992,1968
79200050498,1969
810117130282,1970
52000050585,1971
16000310520,1972
38093615108,1973
888109150037,1974
888109010508,1975
70847892540,1976
89505020058,1977
24100577217,1978
810687020884,1979
78800114630,1980
611269001860,1981
77170633802,1982
366715975737,1983
28400770798,1984
66619019215,1985
850016944702,1986
62067051463,1987
37000004707,1988
18200250026,1989
840170600606,1990
70897013315,1991
28400517966,1992
722252100900,1993
888109010065,1994
14800001693,1995
89505000074,1996
89505050055,1997
84,1998
815154024822,1999
41433009536,2000
70662026038,2001
3693,2002
41262287402,2003
305730151108,2004
41570051818,2005
70462036008,2006
888109010119,2007
49000050158,2008
18200250088,2009
889392010022,2010
719410785000,2011
70847896272,2012
49000042559,2013
70462007794,2014
18200432187,2015
25900245740,2016
635985802686,2017
70847034629,2018
18200255083,2019
815368021488,2020
12000142086,2021
44100103162,2022
810607021663,2023
87692100126,2024
610764863430,2025
9800000555,2026
82000776925,2027
893919001509,2028
76183643877,2029
70137105237,2030
40000580294,2031
888109258535,2032
606905008303,2033
90500000617,2034
4836,2035
4842,2036
305730147187,2037
888109011598,2038
70847892359,2039
4176,2040
24300761195,2041
810030514077,2042
4513,2043
1045,2044
810028293304,2045
4596,2046
52,2047
4506,2048
48500206027,2049
792554701037,2050
4519,2051
1087,2052
41780003300,2053
4481,2054
4324,2055
4521,2056
80798410717,2057
49000554441,2058
4846,2059
813608014085,2060
4323,2061
842595106572,2062
9554,2063
4325,2064
4838,2065
4972,2066
4908,2067
850645008387,2068
71610301924,2069
850027410012,2070
4907,2071
42100026542,2072
815154026147,2073
4296,2074
83900006723,2075
38000222795,2076
49000050141,2077
4876,2078
815154025515,2079
12000009358,2080
12000001406,2081
78250003287,2082
28400147392,2083
70074675992,2084
40822011969,2085
72250007542,2086
34000005215,2087
792554903004,2088
714433014649,2089
609543222223,2090
77817109301,2091
888109010539,2092
849806005457,2093
78000148404,2094
90500000570,2095
4490,2096
28400705738,2097
70847892519,2098
842595126198,2099
40000004660,2100
49000053746,2101
17082600233,2102
635985802419,2103
4518,2104
4252,2105
613008763756,2106
4906,2107
4971,2108
4915,2109
76183003152,2110
4516,2111
1072,2112
87692006862,2113
28400329491,2114
9800007639,2115
76064002045,2116
30000569351,2117
875,2118
27800062700,2119
1071,2120
818290011800,2121
46100007259,2122
7553,2123
883990681219,2124
75720000050,2125
41262287235,2126
41262287341,2127
82592727152,2128
819913015434,2129
888109050054,2130
28400712972,2131
1086,2132
4458,2133
4491,2134
14100049623,2135
62067051425,2136
4520,2137
1019,2138
5130,2139
71537060287,2140
4536,2141
850042638040,2142
89924278917,2143
896887002196,2144
99900801008,2145
28400589895,2146
40000508861,2147
78000206456,2148
609249901422,2149
815154026710,2150
70158000030,2151
609249901415,2152
611269108026,2153
71537060324,2154
810030510024,2155
74488444427,2156
810085812203,2157
10700702623,2158
71610301832,2159
78250003362,2160
969,2161
28400769228,2162
73390055011,2163
12000221767,2164
26200114200,2165
16000264694,2166
812503036000,2167
1109,2168
894700010069,2169
41335078999,2170
4289,2171
850000429093,2172
5255,2173
87076214555,2174
28400517706,2175
52000324815,2176
1070,2177
4840,2178
4215,2179
784259075506,2180
40000422068,2181
23100010786,2182
34000008476,2183
70310001462,2184
87692009511,2185
38000264481,2186
24100114627,2187
4507,2188
609249920423,2189
4871,2190
24300016073,2191
609249902429,2192
73390055172,2193
40000000518,2194
10700807229,2195
38200000063,2196
7468,2197
761706080139,2198
35000556769,2199
52000328684,2200
611269002607,2201
684746403501,2202
720112004528,2203
608707124410,2204
28200309921,2205
4204,2206
1103,2207
28400768986,2208
4175,2209
80660956435,2210
7046,2211
18200139864,2212
7051,2213
28400763905,2214
28400767354,2215
784259071225,2216
816014022538,2217
71990000479,2218
89924278962,2219
7083,2220
80660956954,2221
784259073106,2222
855022005331,2223
73926391927,2224
10700858559,2225
38000116308,2226
87692018148,2227
606905008709,2228
37600000628,2229
22000004833,2230
78800114005,2231
40822011952,2232
4676,2233
40000605560,2234
38000318405,2235
84114115881,2236
25000030291,2237
5261,2238
5265,2239
1023,2240
883426004704,2241
41419714744,2242
5275,2243
28400697705,2244
7089,2245
28400089364,2246
28400055987,2247
28400517942,2248
80660956756,2249
40000006275,2250
25000053818,2251
49000070439,2252
17082000736,2253
70847037545,2254
41262287266,2255
76183003138,2256
75767002086,2257
52000010299,2258
74570004003,2259
714433016278,2260
4071,2261
633622300564,2262
5264,2263
5263,2264
5262,2265
139,2266
609249907424,2267
863564000066,2268
26200471587,2269
684746400210,2270
28400331555,2271
7469,2272
38900719661,2273
104,2274
4039,2275
70970472923,2276
71611915090,2277
137,2278
34000996629,2279
28400712941,2280
75767200314,2281
73905282024,2282
41433009574,2283
44700024546,2284
4551,2285
888109253097,2286
28400260343,2287
5276,2288
34000000067,2289
29000022133,2290
951,2291
34100000059,2292
12000003110,2293
78800331099,2294
48794101022,2295
609249904416,2296
811374035655,2297
40000004455,2298
44100146992,2299
635985249856,2300
51000159045,2301
888109110659,2302
810113831329,2303
42238726239,2304
714433016179,2305
694411002502,2306
12000190896,2307
34000485024,2308
719410700041,2309
28400766784,2310
84114033338,2311
815154025485,2312
52000052862,2313
49000053401,2314
29000020016,2315
12000046438,2316
765171855520,2317
70310015322,2318
41364087320,2319
41262287242,2320
70662087237,2321
41789007019,2322
840245600067,2323
12000071744,2324
381370036029,2325
888849005956,2326
3307,2327
17082883872,2328
17869807015,2329
22000017901,2330
761706160244,2331
7032,2332
24300044328,2333
608707124168,2334
12300000406,2335
714433015998,2336
28200003867,2337
41262287334,2338
12546312554,2339
82000798965,2340
181526000054,2341
34000007301,2342
300450409201,2343
16000507326,2344
76183003213,2345
41780190215,2346
73100000218,2347
72030014753,2348
12000202377,2349
49000050233,2350
18200966248,2351
239,2352
850040427103,2353
47995855079,2354
609249906427,2355
83783531114,2356
87692212317,2357
967,2358
307,2359
74804032116,2360
52000055009,2361
83791272443,2362
39800013613,2363
804879146285,2364
30772058152,2365
310310283407,2366
141,2367
5310,2368
24300017056,2369
4035,2370
21000026883,2371
72030011080,2372
8421373451,2373
73010314092,2374
44000081799,2375
4025,2376
145,2377
1210,2378
16000205529,2379
18200610301,2380
28400637695,2381
12044000274,2382
810113830605,2383
44100103674,2384
888109255640,2385
24300045585,2386
714433015714,2387
38000183713,2388
632565000029,2389
714433016100,2390
613008763732,2391
381370046660,2392
761706165195,2393
840262400275,2394
840245600166,2395
11000002949,2396
73100003134,2397
786162004987,2398
41419420058,2399
781138710114,2400
2024,2401
7255,2402
655778358237,2403
38000845260,2404
12546312417,2405
76840100040,2406
39800099099,2407
840262400015,2408
44000082147,2409
635985132172,2410
87692831389,2411
883990101212,2412
819721011833,2413
761706161333,2414
26200117409,2415
28400325080,2416
839,2417
44600711751,2418
90600000890,2419
9450050443,2420
312547170314,2421
24300865923,2422
722252601445,2423
305730705127,2424
811620021982,2425
73390008383,2426
72250007238,2427
28400705691,2428
87692838357,2429
855022005270,2430
757528048112,2431
635985802099,2432
70847892380,2433
34000544028,2434
41388210216,2435
9421903788023,2436
684746800423,2437
34100516437,2438
87692821021,2439
800,2440
12000220920,2441
684746375105,2442
47677482487,2443
70137115601,2444
850016944108,2445
312546627710,2446
719410750015,2447
851133006809,2448
54100925022,2449
18200007699,2450
18200261282,2451
755355003113,2452
70310017753,2453
714433015127,2454
366715970428,2455
34100002411,2456
49000072396,2457
34000002443,2458
28400199988,2459
72554415166,2460
31700050415,2461
720112004597,2462
49000070484,2463
41262287389,2464
77817112059,2465
40000551898,2466
784762071101,2467
24300835209,2468
47500011686,2469
28400070980,2470
28400331760,2471
714433015486,2472
21000026876,2473
22000120304,2474
818094005753,2475
24300835711,2476
28200004819,2477
840170618113,2478
91752001209,2479
761706120293,2480
888849006632,2481
51000148803,2482
76840100989,2483
714433015868,2484
888109300050,2485
24300865541,2486
17082015587,2487
649440004089,2488
70462002041,2489
75767112600,2490
38000765414,2491
44100146954,2492
28400770057,2493
49000557756,2494
11284003588,2495
840170618236,2496
73100008924,2497
42100000047,2498
12546011136,2499
608707124342,2500
850042638125,2501
810028293281,2502
41780272065,2503
70310505519,2504
26100008500,2505
44000029548,2506
718122377244,2507
635985801610,2508
90500000679,2509
40901812579,2510
762446490059,2511
24100117925,2512
613008742478,2513
31700054222,2514
28400459587,2515
8159,2516
41780190239,2517
300450295095,2518
9450110260,2519
28200305022,2520
76064001048,2521
813993007105,2522
41500805016,2523
28200004710,2524
73100000034,2525
28400043793,2526
70330670532,2527
73100001130,2528
611269002034,2529
736920111327,2530
21000604647,2531
27400103070,2532
83791272436,2533
70085060107,2534
41780271662,2535
28400200592,2536
815216016703,2537
44000080877,2538
49578313228,2539
810128526333,2540
48500206195,2541
41419420072,2542
46704068502,2543
810116124428,2544
872181000069,2545
72030001210,2546
78800113930,2547
18200059896,2548
28400006200,2549
24100116263,2550
76840101320,2551
860000356800,2552
48500206133,2553
73100005084,2554
849205032047,2555
73100002885,2556
74570034000,2557
72554001604,2558
842,2559
850000429413,2560
64144043156,2561
72250010511,2562
7127,2563
7226,2564
73100002861,2565
75767405511,2566
611269281361,2567
28000896256,2568
10700703668,2569
804,2570
7240,2571
18200203275,2572
813993009741,2573
41548287454,2574
24300041129,2575
31700049693,2576
822,2577
840,2578
7265,2579
44000037451,2580
7283,2581
24300865558,2582
75767200895,2583
24300045158,2584
609249906410,2585
613008748333,2586
784259071065,2587
28200005687,2588
883990661853,2589
75767202813,2590
608707008512,2591
312546629707,2592
755355005155,2593
609249914422,2594
849806004726,2595
28400071031,2596
366715973214,2597
810607023094,2598
74460100648,2599
790280150846,2600
28400070942,2601
80798418409,2602
28400767194,2603
28400762120,2604
815216018844,2605
889392000757,2606
41420048548,2607
810113832166,2608
761706130100,2609
613008722210,2610
78000035209,2611
12000204951,2612
71100005509,2613
75767600596,2614
28200310422,2615
73390055158,2616
44000040703,2617
70472170006,2618
849205023458,2619
76150232486,2620
784259075353,2621
888109150020,2622
307667491104,2623
632565000036,2624
80798422116,2625
28200007896,2626
27200008544,2627
70472110149,2628
28400426251,2629
644018116973,2630
28200007728,2631
644018117208,2632
613008745905,2633
85000017746,2634
25900243531,2635
82988010066,2636
815154021661,2637
77741368270,2638
72999805539,2639
70847034780,2640
71610302266,2641
28400733243,2642
40000001607,2643
34100013004,2644
840262400510,2645
22000289735,2646
24300044557,2647
24300835216,2648
851724008939,2649
78000082456,2650
896099000058,2651
7799,2652
41570052303,2653
649440001453,2654
28400323826,2655
46100019054,2656
83783375213,2657
849205018591,2658
79200049065,2659
840170618298,2660
888109253004,2661
87692010883,2662
70195590167,2663
71610203358,2664
842595131741,2665
28200009357,2666
68213021175,2667
49000070507,2668
87692020516,2669
52300004349,2670
888109256647,2671
70137832027,2672
850009187055,2673
635985801825,2674
810116123445,2675
88004050276,2676
638489000060,2677
654806000032,2678
16000288010,2679
72945612419,2680
894700010052,2681
12546011099,2682
5291,2683
974,2684
312546629363,2685
12000210808,2686
82000791102,2687
11228000079,2688
73390014056,2689
25866591998,2690
11000004936,2691
851133006786,2692
72030023014,2693
62067051555,2694
689076575560,2695
7245,2696
34100016364,2697
41420045707,2698
762446420001,2699
34100003425,2700
41780190024,2701
181526000078,2702
38000581717,2703
300450488268,2704
80000495433,2705
10700859624,2706
855,2707
849205032160,2708
79927110116,2709
83783222005,2710
850000429260,2711
7300,2712
878,2713
7072,2714
7042,2715
71990100025,2716
22000021243,2717
689076711029,2718
18200007712,2719
83783110104,2720
689076961325,2721
799953331247,2722
792554104005,2723
611269001846,2724
18200200779,2725
62067049460,2726
12000211997,2727
799953310242,2728
71700149214,2729
52000338317,2730
89505030057,2731
810687020860,2732
28400744959,2733
62067049552,2734
71921008277,2735
28400366724,2736
856570000236,2737
18200202636,2738
13800448316,2739
14100074724,2740
761706120224,2741
70310545515,2742
28200301727,2743
72250916417,2744
73100005916,2745
44700024553,2746
18200255052,2747
18200261244,2748
82000782506,2749
635985260011,2750
18200250095,2751
28400306959,2752
876063002813,2753
754527012274,2754
849205019345,2755
44700075296,2756
18200250033,2757
44000080594,2758
840170600422,2759
18200281563,2760
42800005861,2761
41570051801,2762
12000171956,2763
16000507661,2764
761706190296,2765
4263,2766
48500206058,2767
611269001969,2768
894700010168,2769
4434,2770
4668,2771
1057,2772
52000052855,2773
714433015790,2774
787,2775
850040427080,2776
24300841620,2777
840170618175,2778
714433015288,2779
4303,2780
78000113402,2781
863737000121,2782
17082000033,2783
87692018506,2784
73390009342,2785
4200,2786
4253,2787
49000070422,2788
883990681202,2789
90500000587,2790
4385,2791
73390055042,2792
850031700079,2793
29000017177,2794
46100354056,2795
68213094513,2796
135,2797
4677,2798
4553,2799
70462002065,2800
4917,2801
22100000049,2802
70462542509,2803
609249920010,2804
4387,2805
34000005451,2806
4665,2807
4646,2808
850031700222,2809
4189,2810
4870,2811
4785,2812
40000595373,2813
16000126077,2814
4648,2815
4924,2816
4271,2817
4270,2818
79223023103,2819
4925,2820
38093615207,2821
41262286696,2822
43695097344,2823
761706162026,2824
12000192760,2825
4375,2826
79200298487,2827
22000016065,2828
40000586104,2829
44000060114,2830
16000506954,2831
44000052317,2832
4970,2833
609249914415,2834
1030,2835
78000152166,2836
75767002048,2837
34856050964,2838
4969,2839
4685,2840
62067049729,2841
41262287549,2842
4316,2843
4658,2844
28400769105,2845
5267,2846
28400769051,2847
82000803324,2848
28400324878,2849
1027,2850
40000476528,2851
75767002390,2852
4678,2853
25713919609,2854
77975025871,2855
75767600404,2856
812,2857
5269,2858
41262287396,2859
48500206140,2860
888109012106,2861
28400047685,2862
24100928415,2863
71700115219,2864
27800073577,2865
34000196401,2866
70847000303,2867
818094005807,2868
366715973122,2869
24300808388,2870
41262287310,2871
5271,2872
5272,2873
5274,2874
34000544134,2875
4090,2876
22000285966,2877
12000183874,2878
72890000118,2879
25000058868,2880
860001683219,2881
28400324410,2882
71921193317,2883
44000081591,2884
39800011329,2885
70970473579,2886
28400005784,2887
17082884022,2888
714433015462,2889
816014020800,2890
87692009702,2891
18200250064,2892
29000012585,2893
719410500047,2894
755355005117,2895
71610499492,2896
26200171296,2897
34100572563,2898
813608014092,2899
44500975888,2900
14113910088,2901
20709012302,2902
79200079529,2903
840170618205,2904
810607023100,2905
37466000077,2906
736920211089,2907
79200084196,2908
72890001191,2909
25900229702,2910
77170633871,2911
7172,2912
28400034821,2913
642524121498,2914
304,2915
841769140008,2916
761706261637,2917
229,2918
788434115704,2919
118,2920
819979012637,2921
26200464664,2922
819979012651,2923
26200467726,2924
714433016360,2925
850031700208,2926
34000229178,2927
80798429337,2928
796030250965,2929
15900069804,2930
51000232830,2931
30772081242,2932
16000124790,2933
12300000703,2934
25900100902,2935
12546011112,2936
34100015091,2937
44700361139,2938
76840100354,2939
71537060409,2940
28400043496,2941
608707432966,2942
757528045289,2943
11228000055,2944
24300016028,2945
71990316006,2946
94922777164,2947
366715970336,2948
80798419796,2949
888109012649,2950
889392021318,2951
75767200369,2952
26200002330,2953
88004040895,2954
635985802877,2955
819979011395,2956
784259074103,2957
840170618144,2958
70462098501,2959
71948000100,2960
70137215653,2961
89505040056,2962
26200001302,2963
77400127330,2964
42100005523,2965
72030021645,2966
42100000641,2967
784762071033,2968
72030021652,2969
20100000069,2970
813694026696,2971
24300837289,2972
18200009891,2973
8421440238,2974
851015004374,2975
73100002830,2976
609543444441,2977
649440005079,2978
608707009397,2979
8421373536,2980
312546627529,2981
28400517997,2982
24300041464,2983
34000006656,2984
44700008652,2985
21000604654,2986
28400055970,2987
610764030054,2988
25500304014,2989
859546004214,2990
719410500016,2991
850016944719,2992
30772088586,2993
44000032838,2994
49000081169,2995
642860130246,2996
90500000464,2997
25900207502,2998
29000025790,2999
13600020224,3000
12000230714,3001
762446492053,3002
46100007105,3003
816012012739,3004
761706160121,3005
2025,3006
850040024890,3007
11284003038,3008
888109259624,3009
83783675627,3010
28400199612,3011
793573780157,3012
72554392528,3013
25900207496,3014
83783535785,3015
12000001772,3016
76840400058,3017
786162002983,3018
96404000074,3019
74804075229,3020
635985800217,3021
17082015112,3022
10700060655,3023
786162410740,3024
68213001320,3025
613008721756,3026
70310000137,3027
34100073442,3028
810116125869,3029
840045200818,3030
24300045462,3031
842595126860,3032
5152,3033
757528008949,3034
98,3035
50400739420,3036
71330601380,3037
12000018817,3038
784762071040,3039
77170632843,3040
143,3041
4000,3042
83791191003,3043
4067,3044
140,3045
654806000018,3046
28400000222,3047
4004,3048
4031,3049
4076,3050
4027,3051
4041,3052
4030,3053
3080,3054
16571955144,3055
4077,3056
3082,3057
810116121823,3058
366715979933,3059
21400402782,3060
23100019079,3061
87076414375,3062
28400215732,3063
611269333572,3064
27854010269,3065
850031700185,3066
41420045691,3067
714433016049,3068
850003560458,3069
54100000606,3070
34100013325,3071
842595118858,3072
22000020369,3073
609249923226,3074
70195599269,3075
76171220899,3076
18200965500,3077
25900237394,3078
25900205461,3079
49000028911,3080
70310009802,3081
26200238913,3082
150,3083
152,3084
197,3085
861387000300,3086
31700056233,3087
28400637718,3088
31700049754,3089
28400589888,3090
840170601085,3091
608707009403,3092
71700142017,3093
22000004864,3094
88004041977,3095
26200471907,3096
73100009624,3097
7176,3098
73926136207,3099
714433016155,3100
12000810008,3101
757528048839,3102
782,3103
78000156461,3104
77817142155,3105
90600000135,3106
52000241204,3107
761706190319,3108
22000289599,3109
71610303065,3110
8421362486,3111
761706160060,3112
28400070959,3113
813694026719,3114
40901038153,3115
714433016230,3116
24300045530,3117
71007015823,3118
678358990054,3119
89505010059,3120
850027410142,3121
742761194900,3122
88004049980,3123
79200084189,3124
792554620017,3125
635985801344,3126
33544950425,3127
28400759045,3128
38000304293,3129
44700360026,3130
7238,3131
71610203099,3132
12546676090,3133
866816000067,3134
34100575052,3135
740522120861,3136
482990114071,3137
31700049761,3138
41780190246,3139
31700050149,3140
816014022590,3141
42800005809,3142
71670071065,3143
7228,3144
78000215465,3145
606905124072,3146
784259076121,3147
850027410180,3148
482990114118,3149
50000300624,3150
73390055264,3151
80798428422,3152
855022005201,3153
17400118051,3154
613008731021,3155
76183003190,3156
80798421232,3157
41262274525,3158
14100085478,3159
196852515905,3160
31700058725,3161
26200144856,3162
781231000891,3163
77817198008,3164
608707580087,3165
849806003002,3166
34100008826,3167
613008751333,3168
70137839927,3169
12000105425,3170
82000727545,3171
7218,3172
714433015820,3173
24300835612,3174
25600007815,3175
25600007822,3176
25600001349,3177
14100045557,3178
25600007914,3179
44500000382,3180
44000082116,3181
41262286672,3182
714433015172,3183
86106152560,3184
72250010368,3185
80660956411,3186
86106152102,3187
608707580742,3188
609249900418,3189
805866002959,3190
482990113463,3191
49000077827,3192
44500975864,3193
12000230431,3194
808805931297,3195
87692012276,3196
860431001423,3197
784762070098,3198
49000081152,3199
28400619714,3200
16000205499,3201
28400000260,3202
79100003259,3203
300450192042,3204
810028292581,3205
850003560977,3206
71670185014,3207
41570051795,3208
850003560410,3209
608707008185,3210
70310009949,3211
18200000782,3212
850059195123,3213
74570014002,3214
71159078196,3215
28400632836,3216
813,3217
873983005047,3218
25866592414,3219
21000025763,3220
37600138727,3221
883990881244,3222
27200008650,3223
71159073115,3224
29000008229,3225
71921214579,3226
70272232027,3227
38900742065,3228
28400184779,3229
16000141568,3230
761706168509,3231
7037,3232
613008735135,3233
842595131628,3234
13600031114,3235
13600789114,3236
75767280934,3237
48794101015,3238
90500000945,3239
18200113086,3240
784259075100,3241
25900253394,3242
46704000328,3243
609249920416,3244
71700154010,3245
38093516603,3246
76840100149,3247
38000402906,3248
810078781158,3249
714433016148,3250
860000356817,3251
28400331814,3252
689076960021,3253
71537060256,3254
31700058718,3255
91752001001,3256
72600081727,3257
24300041020,3258
28400740111,3259
44700006771,3260
31700054543,3261
850051787241,3262
714433015103,3263
42800005830,3264
300450449054,3265
46704098448,3266
22000014641,3267
30000319581,3268
78250006141,3269
90500000952,3270
13800447845,3271
71611936095,3272
25155057112,3273
24291164081,3274
609249923110,3275
76840101344,3276
12300000888,3277
16000204324,3278
70330604995,3279
91428260176,3280
5246,3281
77817105808,3282
813993001370,3283
761073425908,3284
52000338300,3285
824,3286
46704065167,3287
12000221521,3288
73100005893,3289
608707622381,3290
13800103215,3291
784762071064,3292
366715970237,3293
307660739197,3294
24300044823,3295
51500057223,3296
76171220059,3297
761706080153,3298
28400201292,3299
73100001734,3300
12000021367,3301
76183003121,3302
79062359968,3303
22000282354,3304
34000318261,3305
1558,3306
813694026672,3307
22000283863,3308
26200112008,3309
70847038306,3310
19000170491,3311
34000454334,3312
77900471315,3313
41419714713,3314
74608352052,3315
71948100114,3316
25900247003,3317
816374020281,3318
12300000697,3319
7203,3320
635985801023,3321
792554902014,3322
613008749552,3323
44100105401,3324
88004049973,3325
51500255162,3326
761706166062,3327
90500000532,3328
819913011580,3329
71990100209,3330
792554902007,3331
44100100666,3332
51000012517,3333
24000162865,3334
810030510482,3335
79200362003,3336
613008756864,3337
717524802286,3338
27200002160,3339
792850140998,3340
83783228229,3341
28400734516,3342
818290011794,3343
41780003157,3344
28200324221,3345
644018117260,3346
644018117277,3347
40901022060,3348
608707131821,3349
644018117239,3350
894306001300,3351
644018117130,3352
804879121084,3353
613008728571,3354
28400172516,3355
644018117246,3356
810607024879,3357
28400759083,3358
28400636414,3359
644018116911,3360
46100353516,3361
28000895037,3362
888109060022,3363
70662404010,3364
76183003206,3365
70622921175,3366
80798418416,3367
70230107107,3368
850015661075,3369
21000000142,3370
74570114009,3371
889392001549,3372
859654002010,3373
42238302556,3374
70847036944,3375
28400758154,3376
34100573447,3377
49000071542,3378
12000002304,3379
644018117253,3380
44700006740,3381
70622431018,3382
70622431162,3383
644018116690,3384
644018117031,3385
18200533150,3386
26200119243,3387
644018117222,3388
77741368157,3389
644018116799,3390
608707139582,3391
858176002058,3392
613008735012,3393
888109110642,3394
644018117000,3395
852823000015,3396
41780190253,3397
41570110232,3398
28400331524,3399
8421440108,3400
740267000039,3401
12000171765,3402
44000047368,3403
78000206166,3404
644018117161,3405
75720445752,3406
8421440146,3407
72979004174,3408
644018117048,3409
70472170082,3410
9800513048,3411
644018117192,3412
781231000457,3413
644018116836,3414
44000056940,3415
27854010122,3416
76940297084,3417
73100002724,3418
28400325172,3419
88004047832,3420
30772033395,3421
28400712965,3422
896099000027,3423
28400680769,3424
26100006612,3425
87692971023,3426
896099000041,3427
810078780779,3428
17869807008,3429
31700055724,3430
896099000065,3431
482990113043,3432
849205016283,3433
25900207601,3434
43300000950,3435
804879068709,3436
37000004714,3437
19800701956,3438
849205031255,3439
649440001057,3440
810607020710,3441
52300025405,3442
608707655365,3443
781231000464,3444
781231000501,3445
810078780205,3446
654806000025,3447
12000028472,3448
654806000049,3449
72030012018,3450
73390014124,3451
50400751163,3452
888109010072,3453
72030013657,3454
72030014166,3455
28400324489,3456
613008710194,3457
850251004438,3458
70960000129,3459
12000211980,3460
613008719791,3461
720112004566,3462
7014,3463
7315,3464
654806000056,3465
323900014251,3466
87692012528,3467
7305,3468
41780271747,3469
42100000061,3470
810607020697,3471
31000100094,3472
78000001617,3473
611269001013,3474
73905222648,3475
799953309246,3476
810113830667,3477
71990170523,3478
876063811910,3479
89924770213,3480
82000791652,3481
70137839828,3482
71921008284,3483
76183003275,3484
813608014108,3485
856570000212,3486
876063811705,3487
41262286634,3488
80660956251,3489
68213034106,3490
366715974884,3491
28400324434,3492
76183643747,3493
52000338324,3494
52000104332,3495
18200200380,3496
850046522154,3497
810051010503,3498
761706165157,3499
4291,3500
300410107932,3501
786150000014,3502
611269109009,3503
366715972620,3504
28400372169,3505
4290,3506
851741008141,3507
4517,3508
80798421249,3509
1021,3510
736920212185,3511
635985801085,3512
21000023226,3513
1028,3514
79200060671,3515
4337,3516
71990095918,3517
850003560441,3518
4552,3519
851211004529,3520
28200310224,3521
31700050026,3522
18200200786,3523
34100013097,3524
31000307448,3525
608707166984,3526
28400331609,3527
50000406944,3528
1029,3529
28400323888,3530
25900259044,3531
78300119005,3532
4089,3533
5270,3534
79062005810,3535
5273,3536
41420016257,3537
4968,3538
4673,3539
4085,3540
51000023797,3541
850015661112,3542
78800110878,3543
28400737104,3544
4666,3545
810607021694,3546
840045200931,3547
858000006382,3548
51000038852,3549
79062005322,3550
655778358244,3551
714433016216,3552
87692011033,3553
70330665804,3554
18200284434,3555
714433015677,3556
303,3557
18200203817,3558
72030002378,3559
719410800017,3560
72030001616,3561
810078780977,3562
850051787210,3563
7067,3564
841769140077,3565
52000104325,3566
77817127763,3567
12000231339,3568
28400516471,3569
28400741316,3570
51000025494,3571
28400697354,3572
72600066632,3573
300450270269,3574
24300837784,3575
24300808913,3576
41262284432,3577
28200309822,3578
714433016162,3579
70662095010,3580
714433016346,3581
196005243952,3582
21200001833,3583
811435002152,3584
78800112261,3585
41789001253,3586
78800114647,3587
792554902021,3588
42100007718,3589
482990113494,3590
608707621490,3591
78250003829,3592
44500975871,3593
41780003034,3594
74804071115,3595
849205023540,3596
366715973337,3597
28400700016,3598
26200142357,3599
8421413393,3600
8421415120,3601
761706164075,3602
813993006047,3603
813993002155,3604
31700050262,3605
42800114006,3606
8421415038,3607
77170119993,3608
608707625559,3609
31700050279,3610
72030022406,3611
482990115672,3612
16000123991,3613
44700019887,3614
714433016070,3615
34100013417,3616
94733100014,3617
72030021669,3618
12546011624,3619
1211,3620
22000016508,3621
761706190135,3622
40000001621,3623
38000222610,3624
195153101046,3625
70310001523,3626
761706120194,3627
31700056523,3628
16571959227,3629
70920476346,3630
71153783805,3631
71610202658,3632
80798409810,3633
689076057240,3634
72510024128,3635
80798419840,3636
80798423076,3637
41500007007,3638
80000006738,3639
45464298822,3640
74570597987,3641
8421412877,3642
25900259013,3643
609249904423,3644
72554335358,3645
808805933369,3646
8421373505,3647
8421411504,3648
8421363926,3649
27854080255,3650
860000671118,3651
29000010062,3652
38000291500,3653
64144043026,3654
31700058749,3655
608707621483,3656
305730725125,3657
8421373659,3658
52000055405,3659
638489000299,3660
859546004269,3661
78000004083,3662
37000197430,3663
49000050165,3664
24300041280,3665
819913011566,3666
71153002043,3667
859546004252,3668
21000611447,3669
38000635700,3670
736920116513,3671
842595109542,3672
888861302019,3673
40232482250,3674
49000556827,3675
25900100919,3676
786162003737,3677
70960951551,3678
40000581376,3679
12000240010,3680
83900005962,3681
819721011710,3682
8421415052,3683
850031700246,3684
850042638101,3685
608707166991,3686
26200461359,3687
12300708999,3688
28400183833,3689
24300808845,3690
22000006691,3691
88004041984,3692
31700049518,3693
28400713405,3694
821555455240,3695
71948900905,3696
371,3697
34100303419,3698
33544950449,3699
28400508957,3700
7015,3701
18200008344,3702
27200008674,3703
71990095161,3704
714433015738,3705
78800115323,3706
813608014078,3707
786162411365,3708
684746577608,3709
10700021526,3710
369,3711
849205030623,3712
70662010020,3713
850042638026,3714
